Commodity,State,District,Market,Arrival_Date,Modal Price
Potato,Uttar Pradesh,Ghaziabad,Muradnagar,28-07-2023,1300
Potato,Uttar Pradesh,Ghaziabad,Ghaziabad,29-07-2023,1300
Potato,Uttar Pradesh,Ghaziabad,Ghaziabad,31-07-2023,1300
Potato,Uttar Pradesh,Ghaziabad,Noida,31-07-2023,1350
Potato,Uttar Pradesh,Ghaziabad,Noida,31-07-2023,1300
Potato,Uttar Pradesh,Ghazipur,Gazipur,28-07-2023,1200
Potato,Uttar Pradesh,Ghazipur,Gazipur,31-07-2023,1200
Potato,Uttar Pradesh,Ghazipur,Gazipur,01-08-2023,1160
Potato,Tripura,Gomati,Garjee,28-07-2023,1860
Potato,Tripura,Gomati,Nutanbazar,28-07-2023,2450
Potato,Tripura,Gomati,Nutanbazar,01-08-2023,2450
Potato,Uttar Pradesh,Gonda,Nawabganj,28-07-2023,1200
Potato,Uttar Pradesh,Gonda,Nawabganj,30-07-2023,1200
Potato,Uttar Pradesh,Gorakhpur,Sehjanwa,28-07-2023,1210
Potato,Uttar Pradesh,Gorakhpur,Sehjanwa,31-07-2023,1210
Potato,Uttar Pradesh,Gorakhpur,Chorichora,01-08-2023,1200
Potato,Uttar Pradesh,Gorakhpur,Sehjanwa,01-08-2023,1200
Potato,Karnataka,Gulbarga,Gulbarga,31-07-2023,1700
Potato,Karnataka,Gulbarga,Gulbarga,01-08-2023,1700
Potato,Punjab,Gurdaspur,Dinanagar,31-07-2023,1700
Potato,Punjab,Gurdaspur,Dinanagar,01-08-2023,1500
Potato,Haryana,Gurgaon,Pataudi,28-07-2023,1100
Potato,Haryana,Gurgaon,Sohna,28-07-2023,1200
Potato,Haryana,Gurgaon,Farukh Nagar,31-07-2023,1300
Potato,Haryana,Gurgaon,Gurgaon,31-07-2023,1250
Potato,Himachal Pradesh,Hamirpur,Hamirpur,28-07-2023,1700
Potato,Himachal Pradesh,Hamirpur,Hamirpur(Nadaun),28-07-2023,1700
Potato,Uttar Pradesh,Hamirpur,Bharuasumerpur,28-07-2023,1275
Potato,Uttar Pradesh,Hamirpur,Muskara,29-07-2023,1250
Potato,Uttar Pradesh,Hamirpur,Muskara,30-07-2023,1260
Potato,Himachal Pradesh,Hamirpur,Hamirpur,31-07-2023,1800
Potato,Uttar Pradesh,Hamirpur,Muskara,31-07-2023,1280
Potato,Himachal Pradesh,Hamirpur,Hamirpur,01-08-2023,1700
Potato,Uttar Pradesh,Hamirpur,Bharuasumerpur,01-08-2023,1285
Potato,Uttar Pradesh,Hamirpur,Maudaha,01-08-2023,1550
Potato,Uttar Pradesh,Hamirpur,Muskara,01-08-2023,1270
Potato,Uttar Pradesh,Hamirpur,Raath,01-08-2023,1280
Potato,Rajasthan,Hanumangarh,Goluwala,28-07-2023,700
Potato,Rajasthan,Hanumangarh,Sangriya,28-07-2023,1700
Potato,Rajasthan,Hanumangarh,Suratgarh,28-07-2023,900
Potato,Rajasthan,Hanumangarh,Rawatsar,29-07-2023,800
Potato,Rajasthan,Hanumangarh,Sangriya,29-07-2023,1600
Potato,Rajasthan,Hanumangarh,Goluwala,31-07-2023,800
Potato,Rajasthan,Hanumangarh,Sangriya,31-07-2023,1700
Potato,Rajasthan,Hanumangarh,Suratgarh,31-07-2023,800
Potato,Rajasthan,Hanumangarh,Sangriya,01-08-2023,1400
Potato,Rajasthan,Hanumangarh,Suratgarh,01-08-2023,900
Potato,Rajasthan,Hanumangarh,Suratgarh,02-08-2023,900
Potato,Madhya Pradesh,Harda,Harda(F&V),28-07-2023,990
Potato,Uttar Pradesh,Hardoi,Hardoi,28-07-2023,1140
Potato,Uttar Pradesh,Hardoi,Sandila,28-07-2023,1150
Potato,Uttar Pradesh,Hardoi,Sandila,29-07-2023,1160
Potato,Uttar Pradesh,Hardoi,Madhoganj,30-07-2023,1165
Potato,Uttar Pradesh,Hardoi,Sandila,30-07-2023,1160
Potato,Uttar Pradesh,Hardoi,Hardoi,31-07-2023,1165
Potato,Uttar Pradesh,Hardoi,Madhoganj,31-07-2023,1160
Potato,Uttar Pradesh,Hardoi,Sandila,31-07-2023,1150
Potato,Uttar Pradesh,Hardoi,Hardoi,01-08-2023,1175
Potato,Uttar Pradesh,Hardoi,Madhoganj,01-08-2023,1160
Potato,Uttar Pradesh,Hardoi,Sandila,01-08-2023,1165
Potato,Uttrakhand,Haridwar,Roorkee,27-07-2023,1200
Potato,Uttrakhand,Haridwar,Bhagwanpur(Naveen Mandi Sthal),28-07-2023,1000
Potato,Uttrakhand,Haridwar,Haridwar Union,28-07-2023,1000
Potato,Uttrakhand,Haridwar,Manglaur,28-07-2023,1000
Potato,Uttrakhand,Haridwar,Roorkee,28-07-2023,1300
Potato,Uttrakhand,Haridwar,Bhagwanpur(Naveen Mandi Sthal),29-07-2023,900
Potato,Uttrakhand,Haridwar,Manglaur,29-07-2023,1100
Potato,Uttrakhand,Haridwar,Roorkee,29-07-2023,1300
Potato,Uttrakhand,Haridwar,Roorkee,30-07-2023,1500
Potato,Uttrakhand,Haridwar,Bhagwanpur(Naveen Mandi Sthal),31-07-2023,900
Potato,Uttrakhand,Haridwar,Roorkee,31-07-2023,1300
Potato,Uttrakhand,Haridwar,Haridwar Union,01-08-2023,1000
Potato,Uttrakhand,Haridwar,Manglaur,01-08-2023,1100
Potato,Uttrakhand,Haridwar,Roorkee,01-08-2023,1300
Potato,Uttrakhand,Haridwar,Roorkee,02-08-2023,1500
Potato,Uttar Pradesh,Hathras,Shadabad,27-07-2023,800
Potato,Uttar Pradesh,Hathras,Haathras,28-07-2023,1100
Potato,Uttar Pradesh,Hathras,Shadabad,28-07-2023,850
Potato,Uttar Pradesh,Hathras,Shadabad,29-07-2023,800
Potato,Uttar Pradesh,Hathras,Shadabad,30-07-2023,800
Potato,Uttar Pradesh,Hathras,Shadabad,31-07-2023,800
Potato,Uttar Pradesh,Hathras,Haathras,01-08-2023,1120
Potato,Uttar Pradesh,Hathras,Shadabad,01-08-2023,850
Potato,Haryana,Hissar,Barwala(Hisar),28-07-2023,1200
Potato,Haryana,Hissar,Hansi,28-07-2023,1000
Potato,Haryana,Hissar,Barwala(Hisar),29-07-2023,1150
Potato,Haryana,Hissar,Hissar,29-07-2023,1100
Potato,Haryana,Hissar,Hansi,31-07-2023,1000
Potato,Haryana,Hissar,Barwala(Hisar),01-08-2023,1100
Potato,West Bengal,Hooghly,Champadanga,28-07-2023,1520
Potato,West Bengal,Hooghly,Pandua,28-07-2023,1540
Potato,West Bengal,Hooghly,Sheoraphuly,28-07-2023,1580
Potato,West Bengal,Hooghly,Champadanga,29-07-2023,1520
Potato,West Bengal,Hooghly,Kalipur,29-07-2023,1480
Potato,West Bengal,Hooghly,Pandua,29-07-2023,1540
Potato,West Bengal,Hooghly,Sheoraphuly,29-07-2023,1580
Potato,West Bengal,Hooghly,Pandua,30-07-2023,1540
Potato,West Bengal,Hooghly,Sheoraphuly,30-07-2023,1580
Potato,West Bengal,Hooghly,Champadanga,31-07-2023,1520
Potato,West Bengal,Hooghly,Kalipur,31-07-2023,1480
Potato,West Bengal,Hooghly,Kalipur,01-08-2023,1480
Potato,West Bengal,Hooghly,Pandua,01-08-2023,1500
Potato,West Bengal,Hooghly,Sheoraphuly,01-08-2023,1540
Potato,Punjab,Hoshiarpur,Dasuya,28-07-2023,1150
Potato,Punjab,Hoshiarpur,Garh Shankar,28-07-2023,800
Potato,Punjab,Hoshiarpur,GarhShankar (Kotfatuhi),28-07-2023,800
Potato,Punjab,Hoshiarpur,Mukerian(Talwara),28-07-2023,1000
Potato,Punjab,Hoshiarpur,Garh Shankar,31-07-2023,850
Potato,Punjab,Hoshiarpur,GarhShankar (Kotfatuhi),31-07-2023,800
Potato,Punjab,Hoshiarpur,Dasuya,01-08-2023,1200
Potato,Punjab,Hoshiarpur,Garh Shankar,01-08-2023,800
Potato,Punjab,Hoshiarpur,GarhShankar (Kotfatuhi),01-08-2023,800
Potato,Punjab,Hoshiarpur,Mukerian,01-08-2023,1500
Potato,Punjab,Hoshiarpur,Mukerian(Talwara),01-08-2023,1000
Potato,West Bengal,Howrah,Uluberia,28-07-2023,1660
Potato,West Bengal,Howrah,Ramkrishanpur(Howrah),01-08-2023,1640
Potato,West Bengal,Howrah,Uluberia,01-08-2023,1660
Potato,Telangana,Hyderabad,Bowenpally,28-07-2023,1600
Potato,Telangana,Hyderabad,Gudimalkapur,28-07-2023,1600
Potato,Telangana,Hyderabad,Bowenpally,29-07-2023,1400
Potato,Telangana,Hyderabad,Gudimalkapur,29-07-2023,1500
Potato,Telangana,Hyderabad,Mahboob Manison,31-07-2023,2300
Potato,Telangana,Hyderabad,Bowenpally,01-08-2023,1500
Potato,Telangana,Hyderabad,Erragadda(Rythu Bazar),01-08-2023,2300
Potato,Telangana,Hyderabad,Gudimalkapur,01-08-2023,1600
Potato,Telangana,Hyderabad,L B Nagar,01-08-2023,1750
Potato,Telangana,Hyderabad,Mahboob Manison,01-08-2023,1500
Potato,Kerala,Idukki,Thodupuzha,29-07-2023,3000
Potato,Kerala,Idukki,Thodupuzha,31-07-2023,3000
Potato,Kerala,Idukki,Thodupuzha,01-08-2023,3000
Potato,Kerala,Idukki,Vandiperiyar,01-08-2023,1632
Potato,Madhya Pradesh,Indore,Mhow,28-07-2023,1500
Potato,Madhya Pradesh,Indore,Mhow,01-08-2023,1500
Potato,Odisha,Jagatsinghpur,Jagatsinghpur,28-07-2023,1500
Potato,Odisha,Jagatsinghpur,Jagatsinghpur,01-08-2023,2000
Potato,Rajasthan,Jaipur,Jaipur(Bassi),28-07-2023,1500
Potato,Rajasthan,Jaipur,Jaipur(F&V),28-07-2023,1060
Potato,Rajasthan,Jaipur,Jaipur(F&V),31-07-2023,1050
Potato,Rajasthan,Jaipur,Jaipur(Bassi),01-08-2023,1400
Potato,Rajasthan,Jaipur,Jaipur(F&V),01-08-2023,1050
Potato,Punjab,Jalandhar,Jalandhar City(Jalandhar),28-07-2023,490
Potato,Punjab,Jalandhar,Nakodar,28-07-2023,780
Potato,Punjab,Jalandhar,Jalandhar City(Jalandhar),31-07-2023,500
Potato,Punjab,Jalandhar,Phillaur(Apra Mandi),31-07-2023,1000
Potato,Punjab,Jalandhar,Jalandhar City(Jalandhar),01-08-2023,520
Potato,Punjab,Jalandhar,Nakodar,01-08-2023,1025
Potato,Punjab,Jalandhar,Phillaur(Apra Mandi),01-08-2023,1000
Potato,Uttar Pradesh,Jalaun (Orai),Jalaun,28-07-2023,1000
Potato,Uttar Pradesh,Jalaun (Orai),Orai,28-07-2023,1200
Potato,Uttar Pradesh,Jalaun (Orai),Orai,29-07-2023,1250
Potato,Uttar Pradesh,Jalaun (Orai),Orai,30-07-2023,1250
Potato,Uttar Pradesh,Jalaun (Orai),Jalaun,31-07-2023,1050
Potato,Uttar Pradesh,Jalaun (Orai),Konch,31-07-2023,1240
Potato,Uttar Pradesh,Jalaun (Orai),Orai,31-07-2023,1280
Potato,Uttar Pradesh,Jalaun (Orai),Jalaun,01-08-2023,1300
Potato,Uttar Pradesh,Jalaun (Orai),Konch,01-08-2023,1250
Potato,Uttar Pradesh,Jalaun (Orai),Orai,01-08-2023,1260
Potato,Maharashtra,Jalgaon,Bhusaval,01-08-2023,1600
Potato,Maharashtra,Jalgaon,Jalgaon,01-08-2023,1000
Potato,Rajasthan,Jalore,Jalore,28-07-2023,1300
Potato,Rajasthan,Jalore,Jalore,29-07-2023,1300
Potato,West Bengal,Jalpaiguri,Belacoba,29-07-2023,1300
Potato,West Bengal,Jalpaiguri,Dhupguri,29-07-2023,1300
Potato,West Bengal,Jalpaiguri,Jalpaiguri Sadar,29-07-2023,1300
Potato,West Bengal,Jalpaiguri,Moynaguri,29-07-2023,1300
Potato,West Bengal,Jalpaiguri,Belacoba,01-08-2023,1300
Potato,West Bengal,Jalpaiguri,Dhupguri,01-08-2023,1300
Potato,West Bengal,Jalpaiguri,Falakata,01-08-2023,1200
Potato,West Bengal,Jalpaiguri,Falakata,01-08-2023,1400
Potato,West Bengal,Jalpaiguri,Jalpaiguri Sadar,01-08-2023,1300
Potato,West Bengal,Jalpaiguri,Moynaguri,01-08-2023,1300
Potato,Jammu and Kashmir,Jammu,Narwal Jammu (F&V),01-08-2023,1400
Potato,Uttar Pradesh,Jaunpur,Jaunpur,28-07-2023,1190
Potato,Uttar Pradesh,Jaunpur,Mugrabaadshahpur,28-07-2023,1200
Potato,Uttar Pradesh,Jaunpur,Shahganj,28-07-2023,1150
Potato,Uttar Pradesh,Jaunpur,Mugrabaadshahpur,29-07-2023,1200
Potato,Uttar Pradesh,Jaunpur,Mugrabaadshahpur,31-07-2023,1200
Potato,Uttar Pradesh,Jaunpur,Shahganj,31-07-2023,1160
Potato,Uttar Pradesh,Jaunpur,Jaunpur,01-08-2023,1175
Potato,Uttar Pradesh,Jaunpur,Mugrabaadshahpur,01-08-2023,1190
Potato,Uttar Pradesh,Jaunpur,Shahganj,01-08-2023,1180
Potato,Haryana,Jhajar,Bahadurgarh,01-08-2023,1200
Potato,Uttar Pradesh,Jhansi,Gurusarai,28-07-2023,1240
Potato,Uttar Pradesh,Jhansi,Mauranipur,28-07-2023,1250
Potato,Uttar Pradesh,Jhansi,Moth,30-07-2023,1300
Potato,Uttar Pradesh,Jhansi,Chirgaon,31-07-2023,1325
Potato,Uttar Pradesh,Jhansi,Gurusarai,31-07-2023,1280
Potato,Uttar Pradesh,Jhansi,Mauranipur,31-07-2023,1285
Potato,Uttar Pradesh,Jhansi,Chirgaon,01-08-2023,1300
Potato,Uttar Pradesh,Jhansi,Jhansi,01-08-2023,1310
Potato,Uttar Pradesh,Jhansi,Mauranipur,01-08-2023,1260
Potato,Uttar Pradesh,Jhansi,Moth,01-08-2023,1290
Potato,Rajasthan,Jhunjunu,Jhunjhunu,28-07-2023,1000
Potato,Haryana,Jind,Narwana,28-07-2023,1000
Potato,Haryana,Jind,Jind,29-07-2023,1200
Potato,Haryana,Jind,Narwana,01-08-2023,1000
Potato,Haryana,Jind,Safidon,01-08-2023,1200
Potato,Rajasthan,Jodhpur,Jodhpur(F&V)(Bhadwasia),28-07-2023,900
Potato,Rajasthan,Jodhpur,Jodhpur(F&V)(Bhadwasia),31-07-2023,900
Potato,Rajasthan,Jodhpur,Jodhpur(F&V)(Bhadwasia),01-08-2023,900
Potato,Uttar Pradesh,Jyotiba Phule Nagar,Hasanpur,29-07-2023,950
Potato,Uttar Pradesh,Jyotiba Phule Nagar,Hasanpur,30-07-2023,980
Potato,Uttar Pradesh,Jyotiba Phule Nagar,Amroha,01-08-2023,1250
Potato,Uttar Pradesh,Jyotiba Phule Nagar,Hasanpur,01-08-2023,950
Potato,Gujarat,Kachchh,Bhuj,29-07-2023,1350
Potato,Gujarat,Kachchh,Bhuj,31-07-2023,1350
Potato,Gujarat,Kachchh,Bhuj,01-08-2023,1350
Potato,Bihar,Kaimur/Bhabhua,Mohana,01-08-2023,1500
Potato,Haryana,Kaithal,Cheeka,28-07-2023,950
Potato,Haryana,Kaithal,Pundri,28-07-2023,1150
Potato,Haryana,Kaithal,Dhand,29-07-2023,1400
Potato,Haryana,Kaithal,Pundri,29-07-2023,1125
Potato,Haryana,Kaithal,Dhand,01-08-2023,1150
Potato,Haryana,Kaithal,Pundri,01-08-2023,950
Potato,Himachal Pradesh,Kangra,Palampur,27-07-2023,1900
Potato,Himachal Pradesh,Kangra,Kangra,28-07-2023,1700
Potato,Himachal Pradesh,Kangra,Kangra(Jaisinghpur),28-07-2023,2000
Potato,Himachal Pradesh,Kangra,Palampur,28-07-2023,1900
Potato,Himachal Pradesh,Kangra,Kangra,31-07-2023,1750
Potato,Himachal Pradesh,Kangra,Kangra(Jaisinghpur),31-07-2023,2000
Potato,Himachal Pradesh,Kangra,Palampur,31-07-2023,1900
Potato,Himachal Pradesh,Kangra,Kangra(Jaisinghpur),01-08-2023,2000
Potato,Himachal Pradesh,Kangra,Palampur,01-08-2023,1900
Potato,Himachal Pradesh,Kangra,Kangra(Jaisinghpur),02-08-2023,2000
Potato,Himachal Pradesh,Kangra,Palampur,02-08-2023,1900
Potato,Uttar Pradesh,Kannuj,Kannauj,28-07-2023,1040
Potato,Uttar Pradesh,Kannuj,Chhibramau(Kannuj),01-08-2023,960
Potato,Uttar Pradesh,Kanpur,Choubepur,28-07-2023,1145
Potato,Uttar Pradesh,Kanpur,Uttaripura,28-07-2023,1115
Potato,Uttar Pradesh,Kanpur,Pukhrayan,29-07-2023,1100
Potato,Uttar Pradesh,Kanpur,Uttaripura,31-07-2023,1100
Potato,Uttar Pradesh,Kanpur,Choubepur,01-08-2023,1125
Potato,Uttar Pradesh,Kanpur,Jhijhank,01-08-2023,1115
Potato,Uttar Pradesh,Kanpur,Kanpur(Grain),01-08-2023,1125
Potato,Uttar Pradesh,Kanpur,Uttaripura,01-08-2023,1120
Potato,Haryana,Karnal,"New Grain Market(main), Karnal",29-07-2023,850
Potato,Haryana,Karnal,Tarori,29-07-2023,900
Potato,Haryana,Karnal,Tarori,01-08-2023,900
Potato,Kerala,Kasargod,Kanjangadu,29-07-2023,2600
Potato,Kerala,Kasargod,Neeleswaram,29-07-2023,3000
Potato,Kerala,Kasargod,Kanjangadu,31-07-2023,2500
Potato,Kerala,Kasargod,Kanjangadu,01-08-2023,2500
Potato,Kerala,Kasargod,Neeleswaram,01-08-2023,3000
Potato,Jammu and Kashmir,Kathua,Kathua,31-07-2023,1750
Potato,Jammu and Kashmir,Kathua,Kathua,01-08-2023,1500
Potato,Uttar Pradesh,Kaushambi,Bharwari,28-07-2023,1050
Potato,Uttar Pradesh,Kaushambi,Bharwari,31-07-2023,1070
Potato,Odisha,Kendrapara,Chatta Krushak Bazar,31-07-2023,1600
Potato,Odisha,Kendrapara,Gopa,31-07-2023,1500
Potato,Odisha,Kendrapara,Kendrapara,31-07-2023,1600
Potato,Odisha,Kendrapara,Pattamundai,31-07-2023,1600
Potato,Madhya Pradesh,Khandwa,Khandwa(F&V),01-08-2023,700
Potato,Madhya Pradesh,Khargone,Khargone,29-07-2023,900
Potato,Madhya Pradesh,Khargone,Badwaha,31-07-2023,1000
Potato,Madhya Pradesh,Khargone,Khargone,31-07-2023,700
Potato,Madhya Pradesh,Khargone,Khargone,01-08-2023,900
Potato,Gujarat,Kheda,Kapadvanj,01-08-2023,1075
Potato,Uttar Pradesh,Khiri (Lakhimpur),Maigalganj,28-07-2023,1130
Potato,Uttar Pradesh,Khiri (Lakhimpur),Mohammdi,28-07-2023,1175
Potato,Uttar Pradesh,Khiri (Lakhimpur),Tikonia,28-07-2023,1100
Potato,Uttar Pradesh,Khiri (Lakhimpur),Maigalganj,01-08-2023,1190
Potato,Uttar Pradesh,Khiri (Lakhimpur),Mohammdi,01-08-2023,1180
Potato,Tripura,Khowai,Kalyanpur,01-08-2023,2400
Potato,Odisha,Khurda,Balugaon,01-08-2023,1700
Potato,Nagaland,Kohima,Jalukie,27-07-2023,11300
Potato,Nagaland,Kohima,Jalukie,28-07-2023,11300
Potato,Nagaland,Kohima,Kohima,28-07-2023,3300
Potato,Nagaland,Kohima,Jalukie,29-07-2023,11300
Potato,Nagaland,Kohima,Jalukie,31-07-2023,14900
Potato,Nagaland,Kohima,Kohima,31-07-2023,3100
Potato,Nagaland,Kohima,Jalukie,01-08-2023,14100
Potato,Karnataka,Kolar,Chintamani,28-07-2023,2000
Potato,Karnataka,Kolar,Bangarpet,01-08-2023,1100
Potato,Karnataka,Kolar,Chintamani,01-08-2023,2000
Potato,Karnataka,Kolar,Kolar,01-08-2023,1500
Potato,Kerala,Kollam,Anchal,28-07-2023,4700
Potato,Kerala,Kollam,Chathanoor,29-07-2023,4000
Potato,Kerala,Kollam,Kottarakkara,29-07-2023,3500
Potato,Kerala,Kollam,Chathanoor,30-07-2023,4000
Potato,Kerala,Kollam,Kottarakkara,31-07-2023,3500
Potato,Kerala,Kollam,Chathanoor,01-08-2023,4000
Potato,Kerala,Kollam,Kottarakkara,01-08-2023,3500
Potato,Karnataka,Koppal,Koppal,01-08-2023,4550
Potato,Kerala,Kottayam,Kuruppanthura,28-07-2023,3000
Potato,Kerala,Kottayam,Ettumanoor,31-07-2023,3100
Potato,Kerala,Kottayam,Kuruppanthura,31-07-2023,3000
Potato,Kerala,Kottayam,Pala,31-07-2023,3200
Potato,Kerala,Kottayam,Thalayolaparambu,31-07-2023,3400
Potato,Kerala,Kottayam,Kottayam,01-08-2023,3100
Potato,Kerala,Kottayam,Thalayolaparambu,01-08-2023,3300
Potato,Kerala,Kozhikode(Calicut),Kallachi,28-07-2023,2600
Potato,Kerala,Kozhikode(Calicut),Kallachi,29-07-2023,2600
Potato,Kerala,Kozhikode(Calicut),Palayam,29-07-2023,2100
Potato,Kerala,Kozhikode(Calicut),Thamarassery,29-07-2023,2400
Potato,Kerala,Kozhikode(Calicut),Vengeri(Kozhikode),29-07-2023,2600
Potato,Kerala,Kozhikode(Calicut),Perambra,31-07-2023,2700
Potato,Kerala,Kozhikode(Calicut),Kallachi,01-08-2023,2600
Potato,Kerala,Kozhikode(Calicut),Palayam,01-08-2023,2100
Potato,Kerala,Kozhikode(Calicut),Perambra,01-08-2023,2700
Potato,Kerala,Kozhikode(Calicut),Thamarassery,01-08-2023,2400
Potato,Himachal Pradesh,Kullu,Bhuntar,28-07-2023,1700
Potato,Himachal Pradesh,Kullu,Kullu,28-07-2023,1500
Potato,Himachal Pradesh,Kullu,Bhuntar,30-07-2023,1800
Potato,Himachal Pradesh,Kullu,Bhuntar,31-07-2023,1800
Potato,Himachal Pradesh,Kullu,Kullu,31-07-2023,1300
Potato,Himachal Pradesh,Kullu,Bhuntar,01-08-2023,1700
Potato,Himachal Pradesh,Kullu,Kullu,01-08-2023,1300
Potato,Haryana,Kurukshetra,Shahabad,28-07-2023,900
Potato,Haryana,Kurukshetra,Ladwa,29-07-2023,1200
Potato,Haryana,Kurukshetra,Pehowa,29-07-2023,900
Potato,Haryana,Kurukshetra,Shahabad,29-07-2023,800
Potato,Haryana,Kurukshetra,Shahabad,31-07-2023,800
Potato,Haryana,Kurukshetra,Ladwa,01-08-2023,1200
Potato,Haryana,Kurukshetra,Pehowa,01-08-2023,900
Potato,Haryana,Kurukshetra,Shahabad,01-08-2023,800
Potato,Haryana,Kurukshetra,Thanesar,01-08-2023,1500
Potato,Uttar Pradesh,Lakhimpur,Lakhimpur,28-07-2023,1185
Potato,Uttar Pradesh,Lakhimpur,Paliakala,31-07-2023,1100
Potato,Uttar Pradesh,Lakhimpur,Golagokarnath,01-08-2023,1180
Potato,Uttar Pradesh,Lakhimpur,Lakhimpur,01-08-2023,1215
Potato,Uttar Pradesh,Lakhimpur,Paliakala,01-08-2023,1200
Potato,Nagaland,Longleng,Longleng,28-07-2023,5700
Potato,Nagaland,Longleng,Longleng,29-07-2023,5200
Potato,Nagaland,Longleng,Longleng,01-08-2023,4700
Potato,Uttar Pradesh,Lucknow,Lucknow,28-07-2023,1170
Potato,Uttar Pradesh,Lucknow,Lucknow,01-08-2023,1180
Potato,Punjab,Ludhiana,Doraha,28-07-2023,1036
Potato,Punjab,Ludhiana,Sahnewal,28-07-2023,1200
Potato,Punjab,Ludhiana,Sahnewal,29-07-2023,1200
Potato,Punjab,Ludhiana,Doraha,31-07-2023,1119
Potato,Punjab,Ludhiana,Sahnewal,31-07-2023,1200
Potato,Punjab,Ludhiana,Sahnewal,01-08-2023,1200
Potato,Bihar,Madhubani,Jainagar,02-08-2023,20000
Potato,Uttar Pradesh,Maharajganj,Gadaura,28-07-2023,1100
Potato,Uttar Pradesh,Maharajganj,Nautnava,28-07-2023,900
Potato,Uttar Pradesh,Maharajganj,Partaval,29-07-2023,1200
Potato,Uttar Pradesh,Maharajganj,Gadaura,31-07-2023,1100
Potato,Uttar Pradesh,Maharajganj,Nautnava,31-07-2023,1000
Potato,Uttar Pradesh,Maharajganj,Anandnagar,01-08-2023,1255
Potato,Uttar Pradesh,Maharajganj,Gadaura,01-08-2023,1100
Potato,Uttar Pradesh,Maharajganj,Nautnava,01-08-2023,900
Potato,Haryana,Mahendragarh-Narnaul,Mohindergarh,28-07-2023,850
Potato,Haryana,Mahendragarh-Narnaul,Narnaul,28-07-2023,1200
Potato,Haryana,Mahendragarh-Narnaul,Mohindergarh,29-07-2023,950
Potato,Haryana,Mahendragarh-Narnaul,Narnaul,29-07-2023,1200
Potato,Haryana,Mahendragarh-Narnaul,Mohindergarh,01-08-2023,1200
Potato,Uttar Pradesh,Mahoba,Mahoba,28-07-2023,1240
Potato,Uttar Pradesh,Mahoba,Mahoba,30-07-2023,1265
Potato,Uttar Pradesh,Mahoba,Mahoba,31-07-2023,1275
Potato,Uttar Pradesh,Mahoba,Mahoba,01-08-2023,1260
Potato,Uttar Pradesh,Mainpuri,Bewar,28-07-2023,800
Potato,Uttar Pradesh,Mainpuri,Ghiraur,28-07-2023,1015
Potato,Uttar Pradesh,Mainpuri,Mainpuri,28-07-2023,1040
Potato,Uttar Pradesh,Mainpuri,Bewar,29-07-2023,875
Potato,Uttar Pradesh,Mainpuri,Bewar,30-07-2023,875
Potato,Uttar Pradesh,Mainpuri,Bewar,31-07-2023,875
Potato,Uttar Pradesh,Mainpuri,Ghiraur,31-07-2023,1030
Potato,Uttar Pradesh,Mainpuri,Mainpuri,31-07-2023,1100
Potato,Uttar Pradesh,Mainpuri,Bewar,01-08-2023,900
Potato,Uttar Pradesh,Mainpuri,Ghiraur,01-08-2023,1090
Potato,Uttar Pradesh,Mainpuri,Mainpuri,01-08-2023,1030
Potato,Kerala,Malappuram,Kondotty,28-07-2023,2900
Potato,Kerala,Malappuram,Kondotty,29-07-2023,2800
Potato,Kerala,Malappuram,Manjeri,29-07-2023,2450
Potato,Kerala,Malappuram,Kottakkal,31-07-2023,2900
Potato,Kerala,Malappuram,Manjeri,31-07-2023,2450
Potato,Kerala,Malappuram,Kondotty,01-08-2023,2900
Potato,Kerala,Malappuram,Kottakkal,01-08-2023,2980
Potato,Kerala,Malappuram,Manjeri,01-08-2023,2450
Potato,West Bengal,Malda,English Bazar,28-07-2023,1750
Potato,West Bengal,Malda,English Bazar,28-07-2023,1650
Potato,West Bengal,Malda,English Bazar,29-07-2023,1700
Potato,West Bengal,Malda,English Bazar,29-07-2023,1300
Potato,West Bengal,Malda,English Bazar,31-07-2023,1700
Potato,West Bengal,Malda,English Bazar,31-07-2023,1400
Potato,West Bengal,Malda,English Bazar,01-08-2023,1650
Potato,West Bengal,Malda,English Bazar,01-08-2023,1350
Potato,Himachal Pradesh,Mandi,Mandi(Mandi),28-07-2023,1700
Potato,Himachal Pradesh,Mandi,Mandi(Takoli),30-07-2023,1100
Potato,Himachal Pradesh,Mandi,Mandi(Takoli),31-07-2023,1200
Potato,Himachal Pradesh,Mandi,Mandi(Mandi),01-08-2023,1500
Potato,Himachal Pradesh,Mandi,Mandi(Takoli),01-08-2023,1300
Potato,Madhya Pradesh,Mandsaur,Mandsaur(F&V),01-08-2023,1200
Potato,Uttar Pradesh,Mathura,Mathura,01-08-2023,1100
Potato,Uttar Pradesh,Mau(Maunathbhanjan),Doharighat,28-07-2023,1978
Potato,Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,28-07-2023,1200
Potato,Uttar Pradesh,Mau(Maunathbhanjan),Doharighat,29-07-2023,2085
Potato,Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,31-07-2023,1250
Potato,Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,01-08-2023,1200
Potato,Odisha,Mayurbhanja,Chuliaposi,29-07-2023,1900
Potato,Odisha,Mayurbhanja,Udala,29-07-2023,1900
Potato,Telangana,Medak,Vantamamidi,29-07-2023,1350
Potato,Telangana,Medak,Siddipet(Rythu Bazar),01-08-2023,2400
